empresa_id,nombre,emisiones_netas,cumple_normativa,regulacion_id,costo_impuesto
EMP012695,Empresa_12695,10647.96,0,REG000001,71120.82
EMP012696,Empresa_12696,-1116.93,1,REG000005,0.0
EMP012697,Empresa_12697,19387.14,0,REG000001,296329.49
EMP012698,Empresa_12698,7675.53,1,REG000016,0.0
EMP012699,Empresa_12699,13618.12,0,REG000016,144465.52
EMP012700,Empresa_12700,15500.52,0,REG000011,192386.99
EMP012701,Empresa_12701,3924.17,1,REG000003,0.0
EMP012702,Empresa_12702,-3457.21,1,REG000016,0.0
EMP012703,Empresa_12703,6102.94,1,REG000000,0.0
EMP012704,Empresa_12704,10500.51,0,REG000000,62025.17
EMP012705,Empresa_12705,8189.23,0,REG000000,2948.86
EMP012706,Empresa_12706,16441.18,0,REG000000,213868.7
EMP012707,Empresa_12707,8039.14,1,REG000003,0.0
EMP012708,Empresa_12708,167.52,1,REG000002,0.0
EMP012709,Empresa_12709,6033.79,1,REG000002,0.0
EMP012710,Empresa_12710,12934.91,0,REG000001,130055.52
EMP012711,Empresa_12711,11464.57,0,REG000003,87719.28
EMP012712,Empresa_12712,18550.8,0,REG000016,272764.53
EMP012713,Empresa_12713,8154.16,0,REG000002,4443.19
EMP012714,Empresa_12714,-7575.26,1,REG000000,0.0
EMP012715,Empresa_12715,12403.7,0,REG000010,109690.62
EMP012716,Empresa_12716,8713.69,0,REG000003,16829.1
EMP012717,Empresa_12717,6740.47,1,REG000000,0.0
EMP012718,Empresa_12718,1375.05,1,REG000016,0.0
EMP012719,Empresa_12719,16244.72,0,REG000005,216034.7
EMP012720,Empresa_12720,7376.89,1,REG000003,0.0
EMP012721,Empresa_12721,5098.3,1,REG000003,0.0
EMP012722,Empresa_12722,14231.54,0,REG000000,157390.3
EMP012723,Empresa_12723,4151.52,1,REG000000,0.0
EMP012724,Empresa_12724,5644.58,1,REG000011,0.0
EMP012725,Empresa_12725,8427.97,0,REG000005,13893.54
EMP012726,Empresa_12726,4767.58,1,REG000002,0.0
EMP012727,Empresa_12727,-2101.14,1,REG000008,0.0
EMP012728,Empresa_12728,8785.21,0,REG000016,18761.53
EMP012729,Empresa_12729,74.76,1,REG000016,0.0
EMP012730,Empresa_12730,10733.31,0,REG000019,71337.73
EMP012731,Empresa_12731,13931.34,0,REG000005,156210.69
EMP012732,Empresa_12732,15493.67,0,REG000005,196612.55
EMP012733,Empresa_12733,8687.32,0,REG000010,13993.84
EMP012734,Empresa_12734,4748.92,1,REG000000,0.0
EMP012735,Empresa_12735,9079.52,0,REG000001,30702.12
EMP012736,Empresa_12736,2773.94,1,REG000019,0.0
EMP012737,Empresa_12737,8127.52,0,REG000005,6123.91
EMP012738,Empresa_12738,18333.04,0,REG000001,269165.33
EMP012739,Empresa_12739,2372.69,1,REG000008,0.0
EMP012740,Empresa_12740,9740.22,0,REG000011,45614.55
EMP012741,Empresa_12741,8113.48,1,REG000010,0.0
EMP012742,Empresa_12742,7549.95,1,REG000000,0.0
EMP012743,Empresa_12743,4674.17,1,REG000016,0.0
EMP012744,Empresa_12744,4689.22,1,REG000000,0.0
EMP012745,Empresa_12745,6247.8,1,REG000002,0.0
EMP012746,Empresa_12746,13452.18,0,REG000019,141620.52
EMP012747,Empresa_12747,4938.07,1,REG000005,0.0
EMP012748,Empresa_12748,1753.04,1,REG000005,0.0
EMP012749,Empresa_12749,3457.45,1,REG000003,0.0
EMP012750,Empresa_12750,5052.66,1,REG000005,0.0
EMP012751,Empresa_12751,6095.85,1,REG000019,0.0
EMP012752,Empresa_12752,8960.72,0,REG000019,25516.28
EMP012753,Empresa_12753,2257.8,1,REG000019,0.0
EMP012754,Empresa_12754,10557.75,0,REG000002,65254.01
EMP012755,Empresa_12755,10772.08,0,REG000010,67676.41
EMP012756,Empresa_12756,11189.71,0,REG000002,81242.6
EMP012757,Empresa_12757,15449.36,0,REG000011,191083.44
EMP012758,Empresa_12758,5640.42,1,REG000011,0.0
EMP012759,Empresa_12759,-1690.98,1,REG000000,0.0
EMP012760,Empresa_12760,19682.48,0,REG000002,296109.68
EMP012761,Empresa_12761,2210.24,1,REG000011,0.0
EMP012762,Empresa_12762,7875.56,1,REG000005,0.0
EMP012763,Empresa_12763,18504.45,0,REG000002,266305.52
EMP012764,Empresa_12764,14504.62,0,REG000010,163789.31
EMP012765,Empresa_12765,-5007.26,1,REG000011,0.0
EMP012766,Empresa_12766,628.82,1,REG000001,0.0
EMP012767,Empresa_12767,17906.58,0,REG000002,251179.41
EMP012768,Empresa_12768,-7644.7,1,REG000005,0.0
EMP012769,Empresa_12769,14527.64,0,REG000001,171100.17
EMP012770,Empresa_12770,-3797.47,1,REG000010,0.0
EMP012771,Empresa_12771,1736.05,1,REG000019,0.0
EMP012772,Empresa_12772,3128.5,1,REG000016,0.0
EMP012773,Empresa_12773,14861.73,0,REG000008,173484.64
EMP012774,Empresa_12774,9924.65,0,REG000011,50313.83
EMP012775,Empresa_12775,9503.81,0,REG000011,39590.82
EMP012776,Empresa_12776,2569.07,1,REG000001,0.0
EMP012777,Empresa_12777,15997.7,0,REG000003,204538.04
EMP012778,Empresa_12778,2752.66,1,REG000003,0.0
EMP012779,Empresa_12779,14903.05,0,REG000011,177163.46
EMP012780,Empresa_12780,697.13,1,REG000019,0.0
EMP012781,Empresa_12781,4658.53,1,REG000001,0.0
EMP012782,Empresa_12782,656.68,1,REG000005,0.0
EMP012783,Empresa_12783,3271.96,1,REG000001,0.0
EMP012784,Empresa_12784,9569.13,0,REG000019,41243.67
EMP012785,Empresa_12785,14250.48,0,REG000002,158680.08
EMP012786,Empresa_12786,15013.51,0,REG000016,180759.62
EMP012787,Empresa_12787,-2279.65,1,REG000016,0.0
EMP012788,Empresa_12788,10823.49,0,REG000016,71777.2
EMP012789,Empresa_12789,6761.01,1,REG000019,0.0
EMP012790,Empresa_12790,2848.71,1,REG000005,0.0
EMP012791,Empresa_12791,970.66,1,REG000019,0.0
EMP012792,Empresa_12792,4253.7,1,REG000002,0.0
EMP012793,Empresa_12793,279.27,1,REG000019,0.0
EMP012794,Empresa_12794,3277.62,1,REG000019,0.0
EMP012795,Empresa_12795,-2785.3,1,REG000016,0.0
EMP012796,Empresa_12796,14173.41,0,REG000016,158908.62
EMP012797,Empresa_12797,2825.46,1,REG000008,0.0
EMP012798,Empresa_12798,19494.21,0,REG000001,299088.68
EMP012799,Empresa_12799,3715.71,1,REG000000,0.0
EMP012800,Empresa_12800,8404.67,0,REG000005,13291.01
EMP012801,Empresa_12801,12333.71,0,REG000000,108881.77
EMP012802,Empresa_12802,7310.52,1,REG000011,0.0
EMP012803,Empresa_12803,-2680.55,1,REG000008,0.0
EMP012804,Empresa_12804,-1216.97,1,REG000011,0.0
EMP012805,Empresa_12805,9726.89,0,REG000000,42251.45
EMP012806,Empresa_12806,-1817.45,1,REG000016,0.0
EMP012807,Empresa_12807,18681.46,0,REG000011,273437.35
EMP012808,Empresa_12808,241.62,1,REG000001,0.0
EMP012809,Empresa_12809,9259.87,0,REG000001,35349.74
EMP012810,Empresa_12810,16899.94,0,REG000016,229825.66
EMP012811,Empresa_12811,13846.52,0,REG000016,150406.21
EMP012812,Empresa_12812,10134.23,0,REG000002,54538.96
EMP012813,Empresa_12813,-276.44,1,REG000011,0.0
EMP012814,Empresa_12814,15305.47,0,REG000000,184839.95
EMP012815,Empresa_12815,16317.48,0,REG000000,210706.93
EMP012816,Empresa_12816,17743.32,0,REG000019,252546.49
EMP012817,Empresa_12817,2988.13,1,REG000016,0.0
EMP012818,Empresa_12818,3986.92,1,REG000005,0.0
EMP012819,Empresa_12819,-2811.51,1,REG000016,0.0
EMP012820,Empresa_12820,12781.27,0,REG000002,121509.07
EMP012821,Empresa_12821,5897.16,1,REG000002,0.0
EMP012822,Empresa_12822,11381.59,0,REG000016,86293.38
EMP012823,Empresa_12823,2286.16,1,REG000016,0.0
EMP012824,Empresa_12824,11796.24,0,REG000011,98001.94
EMP012825,Empresa_12825,11589.62,0,REG000000,89862.83
EMP012826,Empresa_12826,19495.67,0,REG000019,297844.73
EMP012827,Empresa_12827,13825.2,0,REG000008,147136.04
EMP012828,Empresa_12828,1237.2,1,REG000008,0.0
EMP012829,Empresa_12829,18502.11,0,REG000011,268867.51
EMP012830,Empresa_12830,11334.24,0,REG000002,84899.21
EMP012831,Empresa_12831,10756.9,0,REG000000,68578.5
EMP012832,Empresa_12832,3291.5,1,REG000008,0.0
EMP012833,Empresa_12833,3749.25,1,REG000000,0.0
EMP012834,Empresa_12834,10485.06,0,REG000019,64920.47
EMP012835,Empresa_12835,145.62,1,REG000003,0.0
EMP012836,Empresa_12836,9696.41,0,REG000010,39977.91
EMP012837,Empresa_12837,7325.64,1,REG000002,0.0
EMP012838,Empresa_12838,5576.13,1,REG000011,0.0
EMP012839,Empresa_12839,1612.07,1,REG000000,0.0
EMP012840,Empresa_12840,5459.98,1,REG000010,0.0
EMP012841,Empresa_12841,735.35,1,REG000005,0.0
EMP012842,Empresa_12842,1930.39,1,REG000002,0.0
EMP012843,Empresa_12843,16706.7,0,REG000019,225749.86
EMP012844,Empresa_12844,8995.04,0,REG000016,24219.21
EMP012845,Empresa_12845,536.55,1,REG000005,0.0
EMP012846,Empresa_12846,16575.66,0,REG000008,217052.74
EMP012847,Empresa_12847,2419.9,1,REG000016,0.0
EMP012848,Empresa_12848,4969.6,1,REG000016,0.0
EMP012849,Empresa_12849,-3351.74,1,REG000002,0.0
EMP012850,Empresa_12850,8755.57,0,REG000019,20213.15
EMP012851,Empresa_12851,12544.86,0,REG000003,115558.35
EMP012852,Empresa_12852,-1370.55,1,REG000002,0.0
EMP012853,Empresa_12853,-190.84,1,REG000003,0.0
EMP012854,Empresa_12854,993.03,1,REG000008,0.0
EMP012855,Empresa_12855,-2758.21,1,REG000002,0.0
EMP012856,Empresa_12856,14250.51,0,REG000003,159512.95
EMP012857,Empresa_12857,12904.56,0,REG000010,122587.77
EMP012858,Empresa_12858,2462.7,1,REG000001,0.0
EMP012859,Empresa_12859,12661.46,0,REG000002,118477.88
EMP012860,Empresa_12860,18947.31,0,REG000011,280211.2
EMP012861,Empresa_12861,4577.93,1,REG000016,0.0
EMP012862,Empresa_12862,718.75,1,REG000005,0.0
EMP012863,Empresa_12863,3290.43,1,REG000003,0.0
EMP012864,Empresa_12864,6937.68,1,REG000005,0.0
EMP012865,Empresa_12865,16660.38,0,REG000005,226783.67
EMP012866,Empresa_12866,16030.06,0,REG000003,205371.95
EMP012867,Empresa_12867,5931.69,1,REG000008,0.0
EMP012868,Empresa_12868,10273.91,0,REG000002,58072.86
EMP012869,Empresa_12869,3081.96,1,REG000019,0.0
EMP012870,Empresa_12870,14184.92,0,REG000019,160561.85
EMP012871,Empresa_12871,7705.92,1,REG000002,0.0
EMP012872,Empresa_12872,-1605.5,1,REG000011,0.0
EMP012873,Empresa_12873,12122.31,0,REG000000,103478.38
EMP012874,Empresa_12874,17512.5,0,REG000019,246579.79
EMP012875,Empresa_12875,5266.2,1,REG000005,0.0
EMP012876,Empresa_12876,15071.95,0,REG000008,178828.43
EMP012877,Empresa_12877,14145.05,0,REG000002,156012.7
EMP012878,Empresa_12878,14565.53,0,REG000005,172610.85
EMP012879,Empresa_12879,578.24,1,REG000005,0.0
EMP012880,Empresa_12880,14295.58,0,REG000003,160674.4
EMP012881,Empresa_12881,12592.64,0,REG000002,116736.73
EMP012882,Empresa_12882,3491.82,1,REG000000,0.0
EMP012883,Empresa_12883,14871.22,0,REG000008,173725.87
EMP012884,Empresa_12884,12958.03,0,REG000016,127296.58
EMP012885,Empresa_12885,18676.84,0,REG000005,278929.32
EMP012886,Empresa_12886,2349.58,1,REG000019,0.0
EMP012887,Empresa_12887,7481.89,1,REG000000,0.0
EMP012888,Empresa_12888,18530.21,0,REG000001,274246.4
EMP012889,Empresa_12889,-702.43,1,REG000000,0.0
EMP012890,Empresa_12890,15273.8,0,REG000003,185883.13
EMP012891,Empresa_12891,920.27,1,REG000001,0.0
EMP012892,Empresa_12892,4965.26,1,REG000016,0.0
EMP012893,Empresa_12893,2301.7,1,REG000001,0.0
EMP012894,Empresa_12894,19921.76,0,REG000000,302832.32
EMP012895,Empresa_12895,2139.49,1,REG000003,0.0
EMP012896,Empresa_12896,12562.57,0,REG000019,118624.1
EMP012897,Empresa_12897,8342.71,0,REG000003,7268.94
EMP012898,Empresa_12898,10493.35,0,REG000001,67136.52
EMP012899,Empresa_12899,13184.22,0,REG000016,133179.78
EMP012900,Empresa_12900,11999.54,0,REG000019,104069.77
EMP012901,Empresa_12901,9109.17,0,REG000000,26462.52
EMP012902,Empresa_12902,13638.57,0,REG000005,148639.66
EMP012903,Empresa_12903,9583.35,0,REG000005,43771.67
EMP012904,Empresa_12904,14504.66,0,REG000001,170507.98
EMP012905,Empresa_12905,8864.32,0,REG000000,20204.16
EMP012906,Empresa_12906,19161.71,0,REG000003,286074.57
EMP012907,Empresa_12907,-398.23,1,REG000016,0.0
EMP012908,Empresa_12908,-895.53,1,REG000002,0.0
EMP012909,Empresa_12909,18312.16,0,REG000010,261833.47
EMP012910,Empresa_12910,686.57,1,REG000019,0.0
EMP012911,Empresa_12911,6374.0,1,REG000016,0.0
EMP012912,Empresa_12912,2514.66,1,REG000019,0.0
EMP012913,Empresa_12913,12043.28,0,REG000016,103503.93
EMP012914,Empresa_12914,484.75,1,REG000019,0.0
EMP012915,Empresa_12915,2886.52,1,REG000019,0.0
EMP012916,Empresa_12916,156.85,1,REG000008,0.0
EMP012917,Empresa_12917,1990.25,1,REG000010,0.0
EMP012918,Empresa_12918,3310.23,1,REG000010,0.0
EMP012919,Empresa_12919,3102.85,1,REG000011,0.0
EMP012920,Empresa_12920,-1479.42,1,REG000008,0.0
EMP012921,Empresa_12921,12653.15,0,REG000016,119366.65
EMP012922,Empresa_12922,14393.17,0,REG000003,163189.3
EMP012923,Empresa_12923,-478.75,1,REG000002,0.0
EMP012924,Empresa_12924,8489.09,0,REG000000,10613.28
EMP012925,Empresa_12925,2035.0,1,REG000005,0.0
EMP012926,Empresa_12926,17815.73,0,REG000008,248575.32
EMP012927,Empresa_12927,11789.04,0,REG000005,100810.81
EMP012928,Empresa_12928,1520.97,1,REG000002,0.0
EMP012929,Empresa_12929,19180.35,0,REG000010,284189.36
EMP012930,Empresa_12930,19533.75,0,REG000000,292914.79
EMP012931,Empresa_12931,10115.64,0,REG000002,54068.63
EMP012932,Empresa_12932,7668.83,1,REG000019,0.0
EMP012933,Empresa_12933,-3686.26,1,REG000010,0.0
EMP012934,Empresa_12934,-4545.62,1,REG000005,0.0
EMP012935,Empresa_12935,38.67,1,REG000003,0.0
EMP012936,Empresa_12936,8417.39,0,REG000010,7043.14
EMP012937,Empresa_12937,7019.43,1,REG000005,0.0
EMP012938,Empresa_12938,16323.57,0,REG000005,218073.76
EMP012939,Empresa_12939,10251.33,0,REG000010,54267.1
EMP012940,Empresa_12940,12787.23,0,REG000001,126249.81
EMP012941,Empresa_12941,-15.63,1,REG000016,0.0
EMP012942,Empresa_12942,18417.86,0,REG000016,269306.76
EMP012943,Empresa_12943,1510.31,1,REG000005,0.0
EMP012944,Empresa_12944,13546.45,0,REG000011,142597.29
EMP012945,Empresa_12945,15844.14,0,REG000003,200580.79
EMP012946,Empresa_12946,14056.64,0,REG000005,159450.95
EMP012947,Empresa_12947,2228.69,1,REG000008,0.0
EMP012948,Empresa_12948,6631.64,1,REG000002,0.0
EMP012949,Empresa_12949,7070.32,1,REG000016,0.0
EMP012950,Empresa_12950,11559.43,0,REG000000,89091.17
EMP012951,Empresa_12951,-1161.98,1,REG000003,0.0
EMP012952,Empresa_12952,-718.67,1,REG000011,0.0
EMP012953,Empresa_12953,1489.54,1,REG000011,0.0
EMP012954,Empresa_12954,1514.32,1,REG000000,0.0
EMP012955,Empresa_12955,9587.87,0,REG000011,41732.67
EMP012956,Empresa_12956,11938.53,0,REG000005,104676.63
EMP012957,Empresa_12957,2543.6,1,REG000002,0.0
EMP012958,Empresa_12958,-3506.47,1,REG000011,0.0
EMP012959,Empresa_12959,5176.95,1,REG000001,0.0
EMP012960,Empresa_12960,5962.22,1,REG000019,0.0
EMP012961,Empresa_12961,18935.2,0,REG000010,277876.75
EMP012962,Empresa_12962,11473.34,0,REG000010,85733.85
EMP012963,Empresa_12963,2296.03,1,REG000019,0.0
EMP012964,Empresa_12964,291.75,1,REG000003,0.0
EMP012965,Empresa_12965,1941.07,1,REG000003,0.0
EMP012966,Empresa_12966,11873.0,0,REG000019,100798.71
EMP012967,Empresa_12967,9507.3,0,REG000011,39679.75
EMP012968,Empresa_12968,10327.02,0,REG000008,58212.31
EMP012969,Empresa_12969,11659.55,0,REG000002,93129.55
EMP012970,Empresa_12970,11201.04,0,REG000019,83428.55
EMP012971,Empresa_12971,12994.75,0,REG000008,126026.01
EMP012972,Empresa_12972,9107.72,0,REG000019,29316.23
EMP012973,Empresa_12973,8044.97,1,REG000010,0.0
EMP012974,Empresa_12974,3553.95,1,REG000016,0.0
EMP012975,Empresa_12975,-2843.84,1,REG000000,0.0
EMP012976,Empresa_12976,-2561.34,1,REG000019,0.0
EMP012977,Empresa_12977,15635.74,0,REG000010,192915.65
EMP012978,Empresa_12978,6894.33,1,REG000016,0.0
EMP012979,Empresa_12979,1044.67,1,REG000010,0.0
EMP012980,Empresa_12980,5602.09,1,REG000005,0.0
EMP012981,Empresa_12981,19903.78,0,REG000011,304582.06
EMP012982,Empresa_12982,11897.78,0,REG000010,96663.18
EMP012983,Empresa_12983,10140.26,0,REG000016,54006.38
EMP012984,Empresa_12984,5475.12,1,REG000003,0.0
EMP012985,Empresa_12985,10612.19,0,REG000010,63559.24
EMP012986,Empresa_12986,10904.99,0,REG000016,73897.01
EMP012987,Empresa_12987,3428.44,1,REG000000,0.0
EMP012988,Empresa_12988,4625.93,1,REG000003,0.0
EMP012989,Empresa_12989,-1620.1,1,REG000010,0.0
EMP012990,Empresa_12990,9261.78,0,REG000005,35455.87
EMP012991,Empresa_12991,-3134.36,1,REG000010,0.0
EMP012992,Empresa_12992,16133.0,0,REG000008,205800.32
EMP012993,Empresa_12993,11918.58,0,REG000019,101976.96
EMP012994,Empresa_12994,104.73,1,REG000010,0.0
EMP012995,Empresa_12995,9345.16,0,REG000000,32494.43
EMP012996,Empresa_12996,15839.29,0,REG000005,205550.28
EMP012997,Empresa_12997,14853.83,0,REG000002,173944.84
EMP012998,Empresa_12998,5155.95,1,REG000005,0.0
EMP012999,Empresa_12999,3946.91,1,REG000008,0.0
EMP013000,Empresa_13000,12284.75,0,REG000019,111442.45
EMP013001,Empresa_13001,19711.55,0,REG000010,297867.76
EMP013002,Empresa_13002,15663.47,0,REG000003,195924.93
EMP013003,Empresa_13003,1674.79,1,REG000000,0.0
EMP013004,Empresa_13004,-1091.83,1,REG000011,0.0
EMP013005,Empresa_13005,-524.07,1,REG000010,0.0
EMP013006,Empresa_13006,-8154.1,1,REG000005,0.0
EMP013007,Empresa_13007,595.36,1,REG000008,0.0
EMP013008,Empresa_13008,15273.43,0,REG000016,187520.14
EMP013009,Empresa_13009,2123.62,1,REG000008,0.0
EMP013010,Empresa_13010,-1609.24,1,REG000008,0.0
EMP013011,Empresa_13011,17156.3,0,REG000002,232197.33
EMP013012,Empresa_13012,4404.94,1,REG000010,0.0
EMP013013,Empresa_13013,19895.22,0,REG000010,302597.26
EMP013014,Empresa_13014,5703.42,1,REG000002,0.0
EMP013015,Empresa_13015,-968.99,1,REG000002,0.0
EMP013016,Empresa_13016,8186.88,0,REG000010,1107.51
EMP013017,Empresa_13017,-4907.24,1,REG000011,0.0
EMP013018,Empresa_13018,13888.08,0,REG000000,148611.46
EMP013019,Empresa_13019,12447.19,0,REG000001,117486.98
EMP013020,Empresa_13020,11857.1,0,REG000003,97834.77
EMP013021,Empresa_13021,5196.64,1,REG000010,0.0
EMP013022,Empresa_13022,11802.74,0,REG000000,95310.17
EMP013023,Empresa_13023,853.45,1,REG000003,0.0
EMP013024,Empresa_13024,3270.35,1,REG000008,0.0
EMP013025,Empresa_13025,8393.48,0,REG000003,8577.29
EMP013026,Empresa_13026,18546.57,0,REG000016,272654.51
EMP013027,Empresa_13027,7190.21,1,REG000000,0.0
EMP013028,Empresa_13028,11596.31,0,REG000001,95559.8
EMP013029,Empresa_13029,15890.76,0,REG000010,199482.42
EMP013030,Empresa_13030,-2605.42,1,REG000000,0.0
EMP013031,Empresa_13031,14300.98,0,REG000005,165769.58
EMP013032,Empresa_13032,4964.71,1,REG000019,0.0
EMP013033,Empresa_13033,3882.51,1,REG000011,0.0
EMP013034,Empresa_13034,5893.44,1,REG000001,0.0
EMP013035,Empresa_13035,2202.48,1,REG000008,0.0
EMP013036,Empresa_13036,10489.47,0,REG000000,61742.99
EMP013037,Empresa_13037,6042.54,1,REG000000,0.0
EMP013038,Empresa_13038,-6040.72,1,REG000019,0.0
EMP013039,Empresa_13039,9606.67,0,REG000016,40127.71
EMP013040,Empresa_13040,10499.98,0,REG000001,67307.37
EMP013041,Empresa_13041,10989.56,0,REG000011,77447.73
EMP013042,Empresa_13042,5735.24,1,REG000003,0.0
EMP013043,Empresa_13043,3954.25,1,REG000001,0.0
EMP013044,Empresa_13044,9355.79,0,REG000003,33376.02
EMP013045,Empresa_13045,8776.05,0,REG000016,18523.28
EMP013046,Empresa_13046,6151.75,1,REG000019,0.0
EMP013047,Empresa_13047,5630.45,1,REG000016,0.0
EMP013048,Empresa_13048,7422.39,1,REG000000,0.0
EMP013049,Empresa_13049,14398.88,0,REG000008,161718.99
EMP013050,Empresa_13050,15553.77,0,REG000002,191653.32
EMP013051,Empresa_13051,312.2,1,REG000002,0.0
EMP013052,Empresa_13052,9128.8,0,REG000008,27753.56
EMP013053,Empresa_13053,-1102.9,1,REG000008,0.0
EMP013054,Empresa_13054,18761.56,0,REG000016,278246.4
EMP013055,Empresa_13055,4632.43,1,REG000005,0.0
EMP013056,Empresa_13056,461.81,1,REG000001,0.0
EMP013057,Empresa_13057,7546.05,1,REG000019,0.0
EMP013058,Empresa_13058,14242.41,0,REG000001,163749.8
EMP013059,Empresa_13059,17702.62,0,REG000019,251494.39
EMP013060,Empresa_13060,857.35,1,REG000005,0.0
EMP013061,Empresa_13061,-6151.98,1,REG000010,0.0
EMP013062,Empresa_13062,339.98,1,REG000002,0.0
EMP013063,Empresa_13063,14008.6,0,REG000003,153278.93
EMP013064,Empresa_13064,11470.07,0,REG000003,87861.01
EMP013065,Empresa_13065,239.32,1,REG000010,0.0
EMP013066,Empresa_13066,13641.14,0,REG000019,146505.13
EMP013067,Empresa_13067,10060.61,0,REG000001,55984.81
EMP013068,Empresa_13068,-1104.66,1,REG000016,0.0
EMP013069,Empresa_13069,2148.07,1,REG000008,0.0
EMP013070,Empresa_13070,4717.23,1,REG000002,0.0
EMP013071,Empresa_13071,12398.44,0,REG000019,114381.34
EMP013072,Empresa_13072,-1431.21,1,REG000005,0.0
EMP013073,Empresa_13073,2073.33,1,REG000010,0.0
EMP013074,Empresa_13074,10007.54,0,REG000000,49424.86
EMP013075,Empresa_13075,18712.97,0,REG000011,274240.22
EMP013076,Empresa_13076,-3430.76,1,REG000001,0.0
EMP013077,Empresa_13077,-342.61,1,REG000005,0.0
EMP013078,Empresa_13078,7471.61,1,REG000005,0.0
EMP013079,Empresa_13079,10485.93,0,REG000001,66945.31
EMP013080,Empresa_13080,17174.68,0,REG000005,240083.46
EMP013081,Empresa_13081,7179.76,1,REG000002,0.0
EMP013082,Empresa_13082,2635.5,1,REG000011,0.0
EMP013083,Empresa_13083,1043.68,1,REG000003,0.0
EMP013084,Empresa_13084,12080.62,0,REG000001,108040.47
EMP013085,Empresa_13085,905.46,1,REG000000,0.0
EMP013086,Empresa_13086,6053.53,1,REG000002,0.0
EMP013087,Empresa_13087,9647.49,0,REG000008,40938.66
EMP013088,Empresa_13088,19550.26,0,REG000016,298760.48
EMP013089,Empresa_13089,9701.2,0,REG000008,42303.96
EMP013090,Empresa_13090,4497.42,1,REG000005,0.0
EMP013091,Empresa_13091,14708.9,0,REG000016,172836.71
EMP013092,Empresa_13092,11402.66,0,REG000005,90819.03
EMP013093,Empresa_13093,10466.98,0,REG000000,61168.15
EMP013094,Empresa_13094,11177.78,0,REG000011,82243.58
EMP013095,Empresa_13095,13252.61,0,REG000019,136461.63
EMP013096,Empresa_13096,-1323.74,1,REG000005,0.0
EMP013097,Empresa_13097,17069.7,0,REG000010,229840.12
EMP013098,Empresa_13098,-3712.96,1,REG000003,0.0
EMP013099,Empresa_13099,13389.01,0,REG000001,141757.68
EMP013100,Empresa_13100,19311.65,0,REG000003,289938.53
EMP013101,Empresa_13101,11916.56,0,REG000003,99367.06
EMP013102,Empresa_13102,17566.14,0,REG000019,247966.38
EMP013103,Empresa_13103,16225.28,0,REG000016,212277.75
EMP013104,Empresa_13104,5532.35,1,REG000008,0.0
EMP013105,Empresa_13105,14674.87,0,REG000008,168734.66
EMP013106,Empresa_13106,-991.98,1,REG000019,0.0
EMP013107,Empresa_13107,10845.01,0,REG000016,72336.93
EMP013108,Empresa_13108,5069.99,1,REG000002,0.0
EMP013109,Empresa_13109,3398.55,1,REG000000,0.0
EMP013110,Empresa_13110,10047.25,0,REG000011,53437.68
EMP013111,Empresa_13111,14671.39,0,REG000005,175348.38
EMP013112,Empresa_13112,-14000.24,1,REG000019,0.0
EMP013113,Empresa_13113,887.5,1,REG000019,0.0
EMP013114,Empresa_13114,4825.84,1,REG000016,0.0
EMP013115,Empresa_13115,11634.55,0,REG000016,92872.87
EMP013116,Empresa_13116,12809.0,0,REG000003,122365.24
EMP013117,Empresa_13117,3367.77,1,REG000003,0.0
EMP013118,Empresa_13118,13163.77,0,REG000005,136361.33
EMP013119,Empresa_13119,4582.64,1,REG000000,0.0
EMP013120,Empresa_13120,3306.35,1,REG000002,0.0
EMP013121,Empresa_13121,10581.41,0,REG000002,65852.61
EMP013122,Empresa_13122,1129.9,1,REG000001,0.0
EMP013123,Empresa_13123,15867.09,0,REG000001,205617.8
EMP013124,Empresa_13124,7827.38,1,REG000001,0.0
EMP013125,Empresa_13125,13113.24,0,REG000002,129907.91
EMP013126,Empresa_13126,-2392.5,1,REG000011,0.0
EMP013127,Empresa_13127,8510.97,0,REG000010,9452.82
EMP013128,Empresa_13128,2699.68,1,REG000003,0.0
EMP013129,Empresa_13129,7369.38,1,REG000001,0.0
EMP013130,Empresa_13130,-2919.34,1,REG000000,0.0
EMP013131,Empresa_13131,10830.85,0,REG000011,73403.8
EMP013132,Empresa_13132,-2090.81,1,REG000008,0.0
EMP013133,Empresa_13133,190.9,1,REG000002,0.0
EMP013134,Empresa_13134,600.52,1,REG000016,0.0
EMP013135,Empresa_13135,-863.01,1,REG000019,0.0
EMP013136,Empresa_13136,9924.57,0,REG000005,52595.62
EMP013137,Empresa_13137,7193.49,1,REG000005,0.0
EMP013138,Empresa_13138,-2026.6,1,REG000005,0.0
EMP013139,Empresa_13139,17893.43,0,REG000016,255666.34
EMP013140,Empresa_13140,13768.01,0,REG000011,148242.64
EMP013141,Empresa_13141,-3196.56,1,REG000010,0.0
EMP013142,Empresa_13142,-3395.28,1,REG000000,0.0
EMP013143,Empresa_13143,4657.18,1,REG000005,0.0
EMP013144,Empresa_13144,-1289.57,1,REG000001,0.0
EMP013145,Empresa_13145,-1390.9,1,REG000003,0.0
EMP013146,Empresa_13146,8500.15,0,REG000016,11347.12
EMP013147,Empresa_13147,4484.45,1,REG000011,0.0
EMP013148,Empresa_13148,10615.22,0,REG000002,66708.0
EMP013149,Empresa_13149,9733.32,0,REG000010,40928.34
EMP013150,Empresa_13150,4493.4,1,REG000000,0.0
EMP013151,Empresa_13151,13559.37,0,REG000016,142937.43
